,Close,High,Low,Open,Volume,SMA_10,SMA_30,BB_Width,Log_Return,Lag_1,Lag_2,Target
2020-03-12,1589.300048828125,1647.5,1566.4000244140625,1637.0,256,1634.110009765625,1608.6699991861979,0.08531066367056739,-0.03225585264372553,-0.010725720864527515,-0.009239341300194449,0
2020-03-13,1515.699951171875,1589.800048828125,1513.800048828125,1574.9000244140625,89,1629.2700073242188,1606.4099975585937,0.10192783959362589,-0.047416352203101815,-0.03225585264372553,-0.010725720864527515,0
2020-03-16,1485.9000244140625,1569.0999755859375,1452.0999755859375,1569.0999755859375,193,1618.6300048828125,1603.1766642252603,0.12631379727052205,-0.019856680529920206,-0.047416352203101815,-0.03225585264372553,1
2020-03-17,1524.9000244140625,1537.699951171875,1469.300048828125,1469.300048828125,122,1606.910009765625,1601.4333333333334,0.13692742920663797,0.02590818443844778,-0.019856680529920206,-0.047416352203101815,0
2020-03-18,1477.300048828125,1542.0,1477.300048828125,1537.5,333,1590.5300170898438,1598.9966674804687,0.15784794670972568,-0.03171271975140128,0.02590818443844778,-0.019856680529920206,1
2020-03-19,1478.5999755859375,1491.5999755859375,1471.0,1481.5,262,1571.7500122070312,1596.3566650390626,0.17459914772903284,0.0008795472315558977,-0.03171271975140128,0.02590818443844778,1
2020-03-20,1484.0,1484.0,1483.5,1483.5,14,1553.0700073242188,1593.6533325195312,0.18579028177087428,0.0036454671159334207,0.0008795472315558977,-0.03171271975140128,1
2020-03-23,1567.0,1567.0,1490.199951171875,1505.300048828125,51,1542.3200073242188,1593.6,0.18125085318367296,0.05442181862869502,0.0036454671159334207,0.0008795472315558977,1
2020-03-24,1660.199951171875,1685.5,1592.699951171875,1592.699951171875,442,1542.4300048828125,1596.45,0.18271125585164866,0.05777508425392426,0.05442181862869502,0.0036454671159334207,0
2020-03-25,1632.300048828125,1676.5,1631.0999755859375,1676.5,476,1541.5200073242188,1598.6733357747396,0.18211457710571158,-0.016947954536260905,0.05777508425392426,0.05442181862869502,1
2020-03-26,1650.0999755859375,1660.5,1650.0999755859375,1660.5,3,1547.6,1601.430000813802,0.18305907820841424,0.010845784249569976,-0.016947954536260905,0.05777508425392426,0
2020-03-27,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,100638,1558.4200073242187,1603.0566691080728,0.1828945896702201,-0.016005198817997043,0.010845784249569976,-0.016947954536260905,0
2020-03-30,1622.0,1652.800048828125,1607.199951171875,1641.199951171875,16389,1572.0300048828126,1604.3666707356772,0.18339871777121006,-0.0011707228298990415,-0.016005198817997043,0.010845784249569976,0
2020-03-31,1583.4000244140625,1621.0,1576.0,1618.699951171875,2874,1577.8800048828125,1603.813338216146,0.18172177545136445,-0.02408550651926629,-0.0011707228298990415,-0.016005198817997043,0
2020-04-01,1578.199951171875,1600.0,1570.0,1570.0,2158,1587.9699951171874,1602.836669921875,0.1798998225074553,-0.003289523008281446,-0.02408550651926629,-0.0011707228298990415,1
2020-04-02,1625.699951171875,1631.199951171875,1586.0,1590.9000244140625,1294,1602.6799926757812,1603.1400024414063,0.17570943471940034,0.0296535360572285,-0.003289523008281446,-0.02408550651926629,1
2020-04-03,1633.699951171875,1636.0,1619.800048828125,1624.5,643,1617.6499877929687,1602.7766682942708,0.17119058115189703,0.00490888893936245,0.0296535360572285,-0.003289523008281446,1
2020-04-06,1677.0,1696.699951171875,1625.9000244140625,1629.0999755859375,1063,1628.6499877929687,1602.930000813802,0.17161844850171107,0.02615913167880727,0.00490888893936245,0.0296535360572285,0
2020-04-07,1664.800048828125,1724.4000244140625,1658.0,1695.699951171875,1144,1629.1099975585937,1603.5266682942708,0.17243456376380567,-0.007301457414060284,0.02615913167880727,0.00490888893936245,1
2020-04-08,1665.4000244140625,1677.0,1662.5,1669.699951171875,747,1632.4199951171875,1604.3733357747396,0.17539825802427425,0.00036032405214913405,-0.007301457414060284,0.02615913167880727,1
2020-04-09,1736.199951171875,1736.199951171875,1662.699951171875,1662.699951171875,825,1641.0299926757812,1607.5800008138021,0.19365002198401232,0.041633439372849586,0.00036032405214913405,-0.007301457414060284,1
2020-04-13,1744.800048828125,1756.800048828125,1710.699951171875,1722.0,696,1653.1199951171875,1613.6033365885417,0.20368489608104226,0.004941175038212751,0.041633439372849586,0.00036032405214913405,1
2020-04-14,1756.699951171875,1775.0,1739.5,1756.800048828125,675,1666.589990234375,1619.0833333333333,0.20571897304265999,0.006797057351607868,0.004941175038212751,0.041633439372849586,0
2020-04-15,1727.199951171875,1744.9000244140625,1722.699951171875,1739.4000244140625,642,1680.9699829101562,1621.9199991861979,0.20496930097149765,-0.016935449293475353,0.006797057351607868,0.004941175038212751,0
2020-04-16,1720.4000244140625,1750.5999755859375,1715.0,1731.0,162,1695.189990234375,1624.5633341471355,0.18927170193981255,-0.003944735829989091,-0.016935449293475353,0.006797057351607868,0
2020-04-17,1689.199951171875,1725.0,1684.9000244140625,1715.699951171875,223,1701.539990234375,1625.323331705729,0.16489044546844467,-0.018301820946780283,-0.003944735829989091,-0.016935449293475353,1
2020-04-20,1701.5999755859375,1701.5999755859375,1680.0,1686.0,106,1708.3299926757813,1626.3499959309895,0.13510624741224891,0.007313955384594793,-0.018301820946780283,-0.003944735829989091,0
2020-04-21,1678.199951171875,1707.0999755859375,1659.9000244140625,1697.0,666,1708.4499877929688,1626.4733276367188,0.1234025747206605,-0.013847209197883095,0.007313955384594793,-0.018301820946780283,1
2020-04-22,1728.699951171875,1728.699951171875,1684.800048828125,1696.0,453,1714.8399780273437,1628.7933268229167,0.12713799798871434,0.029647891342731346,-0.013847209197883095,0.007313955384594793,1
2020-04-23,1733.300048828125,1745.0999755859375,1733.300048828125,1734.0,482,1721.62998046875,1631.8566609700522,0.12872018742179342,0.0026574814347122173,0.029647891342731346,-0.013847209197883095,0
2020-04-24,1723.5,1744.0,1714.5,1744.0,221,1720.3599853515625,1636.3299926757813,0.1297847820498642,-0.005670027160958046,0.0026574814347122173,0.029647891342731346,0
2020-04-27,1711.9000244140625,1731.9000244140625,1711.9000244140625,1731.9000244140625,169,1717.0699829101563,1642.8699951171875,0.12638661190303013,-0.006753227914803885,-0.005670027160958046,0.0026574814347122173,0
2020-04-28,1710.5,1716.5999755859375,1707.0999755859375,1716.5999755859375,1255,1712.4499877929688,1650.3566609700522,0.1216159992571766,-0.0008181536244567528,-0.006753227914803885,-0.005670027160958046,0
2020-04-29,1703.4000244140625,1713.5,1702.0,1710.0,373,1710.0699951171875,1656.306660970052,0.10598439968031506,-0.004159457378130776,-0.0008181536244567528,-0.006753227914803885,0
2020-04-30,1684.199951171875,1719.300048828125,1680.800048828125,1719.300048828125,327,1706.4499877929688,1663.2033243815104,0.08384384419022821,-0.011335623435517613,-0.004159457378130776,-0.0008181536244567528,1
2020-05-01,1694.5,1701.5,1670.5,1686.5999755859375,337,1706.9799926757812,1670.399991861979,0.07285818585237276,0.006097067443094948,-0.011335623435517613,-0.004159457378130776,1
2020-05-04,1706.9000244140625,1709.0,1699.5999755859375,1702.5999755859375,320,1707.5099975585938,1677.8299926757813,0.0614243598701945,0.007291162026340241,0.006097067443094948,-0.011335623435517613,0
2020-05-05,1704.4000244140625,1704.4000244140625,1697.199951171875,1701.5,82,1710.1300048828125,1682.4099934895833,0.059026262009978236,-0.001465717123550518,0.007291162026340241,0.006097067443094948,0
2020-05-06,1684.199951171875,1704.0,1684.199951171875,1704.0,469,1705.6800048828125,1683.2099934895834,0.055552769353380785,-0.011922512345884834,-0.001465717123550518,0.007291162026340241,1
2020-05-07,1721.800048828125,1721.800048828125,1685.5999755859375,1686.199951171875,853,1704.5300048828126,1686.1933268229166,0.04991055689902665,0.02207963897860998,-0.011922512345884834,-0.001465717123550518,0
2020-05-08,1709.9000244140625,1728.9000244140625,1703.800048828125,1726.199951171875,330,1703.1700073242187,1688.186661783854,0.04831395005756384,-0.006935380050009182,0.02207963897860998,-0.011922512345884834,0
2020-05-11,1695.300048828125,1704.5,1690.199951171875,1702.300048828125,749,1701.510009765625,1690.5666625976562,0.045489353934288004,-0.00857515842664911,-0.006935380050009182,0.02207963897860998,1
2020-05-12,1704.4000244140625,1713.0999755859375,1699.300048828125,1699.300048828125,324,1700.9000122070313,1693.313330078125,0.037325118106961784,0.005353411843933332,-0.00857515842664911,-0.006935380050009182,1
2020-05-13,1713.9000244140625,1721.300048828125,1701.9000244140625,1702.0,431,1701.9500122070312,1697.663330078125,0.035845579308568465,0.0055583326933722026,0.005353411843933332,-0.00857515842664911,1
2020-05-14,1738.0999755859375,1743.0999755859375,1720.5,1724.300048828125,672,1707.3400146484375,1702.9933308919271,0.03894655863922841,0.014021058879757815,0.0055583326933722026,0.005353411843933332,1
2020-05-15,1753.4000244140625,1753.4000244140625,1739.699951171875,1739.699951171875,719,1713.2300170898438,1707.25,0.04454661573992385,0.008764225555300193,0.014021058879757815,0.0055583326933722026,0
2020-05-18,1731.800048828125,1770.5,1731.800048828125,1755.699951171875,229,1715.72001953125,1710.5200032552084,0.04563215549027051,-0.012395415869611638,0.008764225555300193,0.014021058879757815,1
2020-05-19,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167,1719.7000122070312,1712.7600016276042,0.04467924419794638,0.007134611589602911,-0.012395415869611638,0.008764225555300193,1
2020-05-20,1750.5999755859375,1752.0999755859375,1745.5999755859375,1751.5999755859375,16,1726.3400146484375,1715.619999186198,0.04792340114537289,0.0036626025539089747,0.007134611589602911,-0.012395415869611638,0
2020-05-21,1720.5,1746.800048828125,1720.5,1746.800048828125,528,1726.210009765625,1717.4566650390625,0.04707692706246255,-0.01734362611469108,0.0036626025539089747,0.007134611589602911,1
2020-05-22,1734.5999755859375,1734.5999755859375,1726.5999755859375,1726.5999755859375,6,1728.6800048828125,1717.4033325195312,0.04795726465302163,0.008161878938069567,-0.01734362611469108,0.0036626025539089747,0
2020-05-26,1704.800048828125,1726.4000244140625,1704.800048828125,1726.4000244140625,39,1729.6300048828125,1716.069999186198,0.048279460979391196,-0.017328994749641426,0.008161878938069567,-0.01734362611469108,1
2020-05-27,1710.300048828125,1710.300048828125,1685.5999755859375,1685.5999755859375,137416,1730.2200073242188,1714.5233357747395,0.04828586238252273,0.003220991829132791,-0.017328994749641426,0.008161878938069567,1
2020-05-28,1713.300048828125,1727.800048828125,1705.0,1709.300048828125,23355,1730.160009765625,1714.0600056966146,0.04783257653007839,0.001752541583290877,0.003220991829132791,-0.017328994749641426,1
2020-05-29,1736.9000244140625,1738.300048828125,1715.0999755859375,1718.800048828125,1526,1730.0400146484376,1714.6100056966145,0.045562522280231034,0.013680565277693138,0.001752541583290877,0.003220991829132791,1
2020-06-01,1737.800048828125,1747.0,1727.0999755859375,1740.4000244140625,871,1728.4800170898438,1716.2300089518228,0.044514214519539026,0.0005180443866920326,0.013680565277693138,0.001752541583290877,0
2020-06-02,1725.199951171875,1745.5,1721.800048828125,1743.0,741,1727.8200073242188,1717.0166748046875,0.043871367407324585,-0.007277016031962099,0.0005180443866920326,0.013680565277693138,0
2020-06-03,1697.800048828125,1726.300048828125,1684.5,1726.300048828125,2755,1723.1800170898437,1717.670011393229,0.044747630509441826,-0.016009633407297864,-0.007277016031962099,0.0005180443866920326,1
2020-06-04,1718.9000244140625,1718.9000244140625,1694.5,1694.5,807,1720.0100219726562,1717.3433471679687,0.03987194202052051,0.012351241473905206,-0.016009633407297864,-0.007277016031962099,0
2020-06-05,1676.199951171875,1711.800048828125,1668.5999755859375,1711.800048828125,1502,1715.5800170898438,1715.440010579427,0.04681191147125083,-0.025155268002861633,0.012351241473905206,-0.016009633407297864,1
2020-06-08,1698.300048828125,1699.4000244140625,1675.9000244140625,1679.0999755859375,587,1711.9500244140625,1714.6000122070313,0.04797696574167172,0.013098481927345721,-0.025155268002861633,0.012351241473905206,1
2020-06-09,1714.699951171875,1720.9000244140625,1692.0,1694.5999755859375,690,1712.9400146484375,1714.6933430989584,0.0460972423985359,0.009610330246712897,0.013098481927345721,-0.025155268002861633,0
2020-06-10,1713.300048828125,1740.800048828125,1711.9000244140625,1716.0999755859375,718,1713.2400146484374,1714.7866780598958,0.04538561273512441,-0.0008167458702274134,0.009610330246712897,0.013098481927345721,1
2020-06-11,1732.0,1744.0999755859375,1720.0,1737.199951171875,347,1715.110009765625,1715.740010579427,0.04544859148701289,0.010855446283993906,-0.0008167458702274134,0.009610330246712897,0
2020-06-12,1729.300048828125,1743.0,1724.9000244140625,1724.9000244140625,318,1714.3500122070313,1717.2433471679688,0.044835685775750804,-0.0015600795547297869,0.010855446283993906,-0.0008167458702274134,0
2020-06-15,1720.300048828125,1730.0,1703.300048828125,1730.0,188,1712.6000122070313,1718.1033487955729,0.041503522095638096,-0.005218007981163413,-0.0015600795547297869,0.010855446283993906,1
2020-06-16,1729.5999755859375,1729.5999755859375,1722.4000244140625,1726.300048828125,22,1713.0400146484376,1718.8600138346353,0.04135184121350631,0.005391431183017847,-0.005218007981163413,-0.0015600795547297869,0
2020-06-17,1729.199951171875,1729.199951171875,1714.699951171875,1714.699951171875,51,1716.1800048828125,1719.686678059896,0.039614073502562366,-0.00023130821343635084,0.005391431183017847,-0.005218007981163413,0
2020-06-18,1724.800048828125,1734.0999755859375,1717.300048828125,1730.5,110,1716.7700073242188,1721.0400146484376,0.036013460356056945,-0.002547715531949515,-0.00023130821343635084,0.005391431183017847,1
2020-06-19,1745.9000244140625,1750.699951171875,1723.5,1723.699951171875,1329,1723.7400146484374,1721.8433471679687,0.0387312327040532,0.0121590659502639,-0.002547715531949515,-0.00023130821343635084,1
2020-06-22,1756.699951171875,1767.5999755859375,1750.5,1755.199951171875,1356,1729.5800048828125,1723.4033447265624,0.04263728775328313,0.006166825249584587,0.0121590659502639,-0.002547715531949515,1
2020-06-23,1772.0999755859375,1776.300048828125,1754.199951171875,1755.4000244140625,666,1735.3200073242188,1725.9633422851562,0.04920396514500857,0.008728248980421311,0.006166825249584587,0.0121590659502639,0
2020-06-24,1765.800048828125,1783.0999755859375,1764.5,1778.300048828125,961,1740.5700073242188,1728.010009765625,0.05297238643252953,-0.0035613970847807024,0.008728248980421311,0.006166825249584587,0
2020-06-25,1762.0999755859375,1764.800048828125,1759.800048828125,1761.699951171875,207,1743.5800048828125,1729.6166748046876,0.055329047857570327,-0.0020976074000182165,-0.0035613970847807024,0.008728248980421311,1
2020-06-26,1772.5,1772.5,1764.699951171875,1766.0,640,1747.9,1730.7633422851563,0.05953562666083378,0.005884713686692411,-0.0020976074000182165,-0.0035613970847807024,1
2020-06-29,1774.800048828125,1780.199951171875,1774.300048828125,1779.800048828125,584,1753.35,1731.4766764322917,0.06356186161086572,0.0012967886103743235,0.005884713686692411,-0.0020976074000182165,1
2020-06-30,1793.0,1793.199951171875,1774.4000244140625,1777.300048828125,986,1759.6900024414062,1733.5166748046875,0.07035351826555317,0.010202426588476162,0.0012967886103743235,0.005884713686692411,0
2020-07-01,1773.199951171875,1798.0,1765.800048828125,1793.5999755859375,331,1764.0900024414063,1734.4833414713542,0.06937482301220049,-0.011104398270962212,0.010202426588476162,0.0012967886103743235,1
2020-07-02,1784.0,1784.0,1768.699951171875,1773.4000244140625,215,1770.0099975585938,1735.5966756184896,0.07172428685124631,0.006072237805783904,-0.011104398270962212,0.010202426588476162,1
2020-07-06,1788.5,1790.0999755859375,1788.199951171875,1788.199951171875,172,1774.2699951171876,1737.8633422851562,0.06523199080853856,0.0025192455591178196,0.006072237805783904,-0.011104398270962212,1
2020-07-07,1804.199951171875,1804.199951171875,1783.300048828125,1789.300048828125,751,1779.0199951171876,1740.1833414713542,0.06485551438554123,0.00873997345987791,0.0025192455591178196,0.006072237805783904,1
2020-07-08,1815.5,1817.9000244140625,1801.5,1801.5,209,1783.3599975585937,1743.87333984375,0.06809045161272456,0.006243658695440093,0.00873997345987791,0.0025192455591178196,0
2020-07-09,1799.199951171875,1819.800048828125,1799.199951171875,1816.0999755859373,396,1786.6999877929688,1746.836669921875,0.06610707298653187,-0.009018817348082771,0.006243658695440093,0.00873997345987791,0
2020-07-10,1798.199951171875,1805.5,1797.699951171875,1805.5,236,1790.3099853515625,1749.6666666666667,0.065931793741395,-0.0005559571095256041,-0.009018817348082771,0.006243658695440093,1
2020-07-13,1811.0,1811.0,1805.0,1805.0,164,1794.1599853515625,1752.1366658528646,0.06616624006081726,0.0070930414866313,-0.0005559571095256041,-0.009018817348082771,0
2020-07-14,1810.5999755859373,1811.5,1791.0,1791.0,339,1797.7399780273438,1754.563330078125,0.06306855747745888,-0.00022091032603613835,0.0070930414866313,-0.0005559571095256041,1
2020-07-15,1811.4000244140625,1813.5,1806.0999755859373,1806.0999755859373,167,1799.57998046875,1757.4366658528645,0.060423233779971705,0.00044177186147813246,-0.00022091032603613835,0.0070930414866313,0
2020-07-16,1798.699951171875,1810.9000244140625,1794.300048828125,1810.9000244140625,146,1802.12998046875,1760.7999959309896,0.054729697110631116,-0.007035885831272417,0.00044177186147813246,-0.00022091032603613835,1
2020-07-17,1808.300048828125,1810.0999755859373,1798.5,1798.5,24,1804.5599853515625,1763.7799967447916,0.04648027897305739,0.005323049805576425,-0.007035885831272417,0.00044177186147813246,1
2020-07-20,1815.9000244140625,1817.300048828125,1807.0,1807.0,89,1807.2999877929688,1768.4366658528645,0.04304551422289187,0.004194021617199042,0.005323049805576425,-0.007035885831272417,1
2020-07-21,1842.4000244140625,1842.4000244140625,1822.0,1822.0,117,1811.1199951171875,1773.2399983723958,0.04626797213585247,0.014487856747344773,0.004194021617199042,0.005323049805576425,1
2020-07-22,1864.0999755859373,1867.0,1854.699951171875,1858.0999755859373,213,1815.9799926757812,1778.2199991861978,0.055870695668380814,0.011709267020525905,0.014487856747344773,0.004194021617199042,1
2020-07-23,1889.0999755859373,1890.300048828125,1868.5,1868.699951171875,133,1824.9699951171874,1784.0799967447917,0.06835931289605658,0.013322162460929807,0.011709267020525905,0.014487856747344773,1
2020-07-24,1897.300048828125,1897.300048828125,1884.300048828125,1884.300048828125,474,1834.8800048828125,1789.589998372396,0.07783278780786328,0.0043313363665133785,0.013322162460929807,0.011709267020525905,1
2020-07-27,1931.0,1938.0,1901.5,1901.699951171875,364,1846.8800048828125,1796.313330078125,0.0940205857940068,0.017606154822841998,0.0043313363665133785,0.013322162460929807,1
2020-07-28,1944.699951171875,1944.699951171875,1928.5999755859373,1931.5,825,1860.2900024414062,1803.7933268229167,0.10839857815169623,0.007069694974014618,0.017606154822841998,0.0043313363665133785,1
2020-07-29,1953.5,1953.5,1952.5999755859373,1953.199951171875,209835,1874.5,1811.256660970052,0.12194117802990691,0.004514937092596289,0.007069694974014618,0.017606154822841998,0
2020-07-30,1942.300048828125,1965.0999755859373,1930.0,1963.4000244140625,28853,1888.860009765625,1818.3599975585937,0.12693303548582835,-0.005749772517706172,0.004514937092596289,0.007069694974014618,1
2020-07-31,1962.800048828125,1981.0999755859373,1948.0,1948.5999755859373,2914,1904.310009765625,1826.293330891927,0.13419820651962922,0.01049918711509946,-0.005749772517706172,0.004514937092596289,1
2020-08-03,1966.0,1984.300048828125,1955.5,1984.300048828125,683,1919.3200073242188,1833.6299967447917,0.1393570653578307,0.0016289716145934227,0.01049918711509946,-0.005749772517706172,1
2020-08-04,2001.199951171875,2016.199951171875,1968.800048828125,1971.0,2010,1935.2,1841.7799967447916,0.14991908193041872,0.017745954507515056,0.0016289716145934227,0.01049918711509946,1
2020-08-05,2031.0999755859373,2050.199951171875,2011.0,2024.0,1422,1951.9,1850.413330078125,0.1636995689727042,0.014830529962694551,0.017745954507515056,0.0016289716145934227,1
2020-08-06,2051.5,2063.0,2040.0,2045.5,294,1968.1400024414063,1859.936661783854,0.17489744583875386,0.009993726704919284,0.014830529962694551,0.017745954507515056,0
2020-08-07,2010.0999755859373,2055.0,2009.5999755859373,2040.0999755859373,808,1979.4199951171875,1868.2033284505208,0.17457267156717068,-0.020386772968585987,0.009993726704919284,0.014830529962694551,1
2020-08-10,2024.4000244140625,2043.800048828125,2017.5,2026.4000244140625,233,1988.7599975585938,1876.5999959309895,0.17506299815241053,0.007088912486168546,-0.020386772968585987,0.009993726704919284,0
2020-08-11,1932.5999755859373,2016.0,1904.0,2012.4000244140625,971,1987.55,1881.8599934895833,0.1664871573071962,-0.04640713846737047,0.007088912486168546,-0.020386772968585987,1
2020-08-12,1934.9000244140625,1946.5999755859373,1871.5999755859373,1923.0,404,1985.6900024414062,1886.5899943033853,0.1566325998163436,0.001189424227168705,-0.04640713846737047,0.007088912486168546,1
2020-08-13,1956.699951171875,1957.4000244140625,1916.9000244140625,1921.5,71,1987.1299926757813,1892.706660970052,0.14262551671766288,0.011203697670107498,0.001189424227168705,-0.04640713846737047,0
2020-08-14,1937.0,1947.4000244140625,1937.0,1938.699951171875,201,1984.5499877929688,1897.806660970052,0.1275807898957243,-0.010118971422733294,0.011203697670107498,0.001189424227168705,1
2020-08-17,1985.0,1985.0,1949.5999755859373,1949.5999755859373,97,1986.4499877929688,1904.3566609700522,0.11196532454204289,0.02447852971429491,-0.010118971422733294,0.011203697670107498,1
2020-08-18,1999.4000244140625,2002.800048828125,1972.0999755859373,2001.0999755859373,92,1986.2699951171876,1910.863330078125,0.09983080267876693,0.007228233622483832,0.02447852971429491,-0.010118971422733294,0
2020-08-19,1958.699951171875,1980.0,1938.699951171875,1980.0,347,1979.0299926757812,1915.6366617838542,0.08823821168029194,-0.020566184811920643,0.007228233622483832,0.02447852971429491,0
2020-08-20,1933.800048828125,1948.300048828125,1922.300048828125,1941.199951171875,106,1967.2599975585938,1920.1233317057292,0.081830957511773,-0.012793958632575233,-0.020566184811920643,0.007228233622483832,1
2020-08-21,1934.5999755859373,1945.0,1908.9000244140625,1941.0,184,1959.7099975585938,1924.6699991861979,0.07635752113234012,0.0004135698294723892,-0.012793958632575233,-0.020566184811920643,0
2020-08-24,1927.699951171875,1940.0,1922.199951171875,1930.199951171875,85,1950.039990234375,1928.5599975585938,0.07673954860948584,-0.0035730170549381117,0.0004135698294723892,-0.012793958632575233,0
2020-08-25,1911.800048828125,1928.5,1911.800048828125,1927.5,176,1947.9599975585938,1931.9333333333334,0.08047302232723304,-0.008282324903757287,-0.0035730170549381117,0.0004135698294723892,1
2020-08-26,1940.699951171875,1950.800048828125,1909.699951171875,1909.699951171875,287,1948.539990234375,1936.2433308919271,0.08119982944538748,0.015003475387935178,-0.008282324903757287,-0.0035730170549381117,0
2020-08-27,1921.5999755859373,1972.5,1921.5999755859373,1948.9000244140625,2303,1945.0299926757812,1940.339998372396,0.08314353320265651,-0.009890547937341995,0.015003475387935178,-0.008282324903757287,1
2020-08-28,1964.5999755859373,1971.300048828125,1922.5,1927.0999755859373,778,1947.7899902343747,1945.5499959309896,0.08312829062391361,0.02213049019313123,-0.009890547937341995,0.015003475387935178,1
2020-08-31,1967.5999755859373,1971.300048828125,1953.300048828125,1970.0,158,1946.0499877929683,1950.6066609700522,0.08312738199350701,0.0015258636993629058,0.02213049019313123,-0.009890547937341995,1
2020-09-01,1968.199951171875,1986.300048828125,1961.699951171875,1961.699951171875,186,1942.9299804687496,1954.7999918619792,0.08151205150181325,0.00030488114322395907,0.0015258636993629058,0.02213049019313123,0
2020-09-02,1934.4000244140625,1967.300048828125,1934.4000244140625,1967.300048828125,71,1940.4999877929683,1957.1433268229166,0.07618975553550915,-0.017322181174838722,0.00030488114322395907,0.0015258636993629058,0
2020-09-03,1927.5999755859373,1938.800048828125,1923.0,1937.0999755859373,179,1939.8799804687496,1958.42666015625,0.06359100170377734,-0.00352152038087395,-0.017322181174838722,0.00030488114322395907,0
2020-09-04,1923.9000244140625,1939.699951171875,1917.699951171875,1927.9000244140625,607,1938.809985351562,1959.3133260091147,0.05887471977785555,-0.0019213045878462153,-0.00352152038087395,-0.017322181174838722,1
2020-09-08,1933.0,1937.9000244140625,1903.0999755859373,1930.9000244140625,271,1939.3399902343747,1959.3799926757813,0.046810183994888406,0.004718811695522806,-0.0019213045878462153,-0.00352152038087395,1
